order_id,order_date,customer_id,customer_segment,region,country,city,category,product,channel,payment_method,fulfillment_status,quantity,unit_price,discount_pct,revenue,cost,profit
ORD-000160,2025-09-01,CUST-1239,Retail,North,United States,New York,Prescription,RespiraClear,Online,Bank Transfer,Delivered,1,32.18,0,32.18,12.99,19.19
ORD-000161,2025-04-23,CUST-1533,Distributor,South,Mexico,Monterrey,Wellness,Vitamin D3 Drops,Online,Bank Transfer,Cancelled,11,19.74,0.03,0,0.0,0.0
ORD-000162,2026-03-04,CUST-1658,Distributor,North,Canada,Toronto,OTC,AllerFree Spray,Sales Rep,Wallet,Delivered,14,20.2,0,282.8,115.58,167.22
ORD-000163,2025-09-28,CUST-1147,Retail,Central,United States,Kansas City,Wellness,Immunity Gummies,Online,Wallet,Cancelled,4,19.87,0.05,0,0.0,0.0
ORD-000164,2024-12-26,CUST-1094,Hospital,Central,Mexico,Guadalajara,Devices,Nebulizer Kit,Retail Store,Bank Transfer,Delivered,6,63.71,0.08,351.68,159.62,192.06
ORD-000165,2025-01-09,CUST-1015,Retail,North,United States,New York,Prescription,RespiraClear,Partner,Bank Transfer,Cancelled,8,35.71,0.05,0,0.0,0.0
ORD-000166,2025-02-01,CUST-1664,Clinic,Central,United States,Denver,Devices,Digital Thermometer,Partner,Insurance,Returned,6,22.62,0.08,31.22,10.25,20.97
ORD-000167,2025-04-24,CUST-1226,Retail,Central,United States,Kansas City,Prescription,NeuroCalm Plus,Sales Rep,Bank Transfer,Returned,4,41.06,0.08,37.78,15.76,22.01
ORD-000168,2025-02-07,CUST-1781,Retail,West,United States,Seattle,Prescription,RespiraClear,Online,Wallet,Cancelled,8,36.03,0.12,0,0.0,0.0
ORD-000169,2025-12-12,CUST-1060,Clinic,Central,United States,Denver,Devices,Nebulizer Kit,Online,Card,Delivered,8,56.77,0.1,408.74,189.55,219.2
ORD-000170,2024-08-09,CUST-1061,Retail,North,United States,New York,Wellness,Vitamin D3 Drops,Partner,Wallet,Delivered,3,20.46,0.1,55.24,21.39,33.85
ORD-000171,2025-03-09,CUST-1183,Hospital,North,Canada,Toronto,Wellness,Vitamin D3 Drops,Online,Card,Cancelled,5,20.51,0.12,0,0.0,0.0
ORD-000172,2025-03-01,CUST-1249,Hospital,South,United States,Austin,Devices,Pulse Oximeter,Online,Bank Transfer,Delivered,7,44.17,0.08,284.45,113.04,171.42
ORD-000173,2024-07-28,CUST-1444,Retail,North,United States,New York,Prescription,CardioRelief 10mg,Online,Insurance,Returned,1,44.15,0,11.04,4.75,6.29
ORD-000174,2025-09-30,CUST-1287,Retail,North,United States,New York,OTC,ColdAway Syrup,Sales Rep,Card,Cancelled,5,13.78,0,0,0.0,0.0
ORD-000175,2024-08-18,CUST-1398,Hospital,North,United States,New York,Prescription,NeuroCalm Plus,Partner,Insurance,Returned,5,44.7,0.03,54.2,24.65,29.55
ORD-000176,2025-08-22,CUST-1628,Clinic,North,Canada,Toronto,OTC,PainEase Tablets,Online,Wallet,Delivered,4,13.18,0.05,50.08,17.32,32.77
ORD-000177,2025-01-20,CUST-1696,Retail,North,Canada,Toronto,Devices,BP Monitor,Sales Rep,Wallet,Returned,6,86.66,0.08,119.59,54.41,65.18
ORD-000178,2026-05-30,CUST-1093,Retail,South,Mexico,Monterrey,Prescription,NeuroCalm Plus,Online,Card,Returned,3,46.78,0.05,33.33,14.66,18.67
ORD-000179,2025-09-03,CUST-1095,Retail,West,United States,San Diego,Devices,Nebulizer Kit,Online,Insurance,Returned,7,59.1,0,103.42,43.43,59.99
ORD-000180,2025-02-04,CUST-1308,Retail,West,United States,San Diego,Devices,Digital Thermometer,Online,Insurance,Cancelled,3,26.4,0.03,0,0.0,0.0
ORD-000181,2025-06-05,CUST-1608,Retail,South,United States,Miami,OTC,ColdAway Syrup,Online,Bank Transfer,Delivered,5,15.59,0.12,68.6,25.19,43.41
ORD-000182,2025-06-25,CUST-1666,Distributor,West,United States,Seattle,OTC,PainEase Tablets,Online,Bank Transfer,Cancelled,11,12.44,0.08,0,0.0,0.0
ORD-000183,2025-03-26,CUST-1287,Retail,Central,United States,Kansas City,Prescription,GlucoBalance XR,Retail Store,Wallet,Delivered,8,55.82,0.03,433.16,197.92,235.25
ORD-000184,2026-05-27,CUST-1070,Clinic,South,Mexico,Monterrey,OTC,PainEase Tablets,Online,Wallet,Returned,4,10.88,0.05,10.34,3.7,6.64
ORD-000185,2025-06-22,CUST-1410,Retail,West,United States,Seattle,Wellness,OmegaCare Softgels,Online,Wallet,Returned,2,30.61,0.1,13.77,5.77,8.01
ORD-000186,2024-11-18,CUST-1409,Clinic,North,United States,New York,OTC,AllerFree Spray,Retail Store,Insurance,Delivered,1,22.66,0.12,19.94,7.79,12.15
ORD-000187,2025-12-24,CUST-1695,Retail,North,United States,New York,Devices,Nebulizer Kit,Online,Bank Transfer,Cancelled,4,69.74,0.08,0,0.0,0.0
ORD-000188,2024-09-27,CUST-1211,Retail,Central,United States,Denver,OTC,ColdAway Syrup,Sales Rep,Wallet,Delivered,3,12.99,0.05,37.02,13.23,23.79
ORD-000189,2024-07-16,CUST-1693,Clinic,Central,Mexico,Guadalajara,OTC,ColdAway Syrup,Online,Bank Transfer,Delivered,2,11.92,0.05,22.65,8.35,14.3
ORD-000190,2025-01-24,CUST-1442,Retail,South,Mexico,Monterrey,Devices,Pulse Oximeter,Retail Store,Wallet,Returned,7,56.87,0.03,96.54,39.48,57.05
ORD-000191,2024-12-28,CUST-1549,Hospital,Central,Mexico,Guadalajara,Prescription,GlucoBalance XR,Online,Bank Transfer,Delivered,5,59.57,0,297.85,141.72,156.13
ORD-000192,2026-03-17,CUST-1116,Retail,Central,United States,Denver,OTC,PainEase Tablets,Sales Rep,Insurance,Cancelled,6,10.85,0.1,0,0.0,0.0
ORD-000193,2026-01-26,CUST-1312,Clinic,South,Mexico,Monterrey,OTC,DigestWell Caps,Online,Card,Cancelled,2,18.76,0.05,0,0.0,0.0
ORD-000194,2024-12-08,CUST-1177,Hospital,Central,United States,Kansas City,Prescription,GlucoBalance XR,Retail Store,Bank Transfer,Returned,8,57.97,0.12,102.03,51.17,50.86
ORD-000195,2024-06-10,CUST-1517,Clinic,South,United States,Miami,OTC,PainEase Tablets,Retail Store,Wallet,Delivered,8,10.07,0.08,74.12,27.07,47.05
ORD-000196,2025-12-31,CUST-1281,Clinic,Central,Mexico,Guadalajara,OTC,DigestWell Caps,Retail Store,Bank Transfer,Delivered,1,18.51,0.03,17.95,6.08,11.88
ORD-000197,2025-11-06,CUST-1375,Clinic,Central,Mexico,Guadalajara,OTC,PainEase Tablets,Partner,Card,Cancelled,2,12.08,0.05,0,0.0,0.0
ORD-000198,2025-04-01,CUST-1089,Retail,South,United States,Miami,Wellness,Protein Plus Sachets,Partner,Wallet,Delivered,1,32.74,0.05,31.1,14.48,16.62
ORD-000199,2026-05-29,CUST-1211,Clinic,South,United States,Austin,Devices,Digital Thermometer,Retail Store,Card,Delivered,7,20.3,0.03,137.84,47.56,90.28
ORD-000200,2025-03-01,CUST-1138,Distributor,South,United States,Miami,OTC,AllerFree Spray,Online,Wallet,Cancelled,17,20.22,0.12,0,0.0,0.0
ORD-000201,2025-02-09,CUST-1642,Distributor,South,Mexico,Monterrey,Devices,BP Monitor,Online,Wallet,Delivered,13,69.13,0.1,808.82,379.94,428.88
ORD-000202,2025-09-09,CUST-1750,Hospital,North,United States,Chicago,OTC,ColdAway Syrup,Online,Card,Delivered,8,14.85,0,118.8,45.29,73.51
ORD-000203,2025-01-03,CUST-1591,Clinic,West,United States,Seattle,Wellness,Protein Plus Sachets,Retail Store,Bank Transfer,Returned,8,40.03,0.05,76.06,32.6,43.46
ORD-000204,2024-06-17,CUST-1000,Clinic,West,Canada,Vancouver,OTC,DigestWell Caps,Online,Wallet,Returned,2,20.29,0.03,9.84,3.41,6.43
ORD-000205,2026-04-02,CUST-1664,Distributor,West,United States,Seattle,Prescription,GlucoBalance XR,Sales Rep,Bank Transfer,Delivered,12,56.06,0.05,639.08,308.28,330.81
ORD-000206,2025-01-05,CUST-1696,Clinic,South,United States,Miami,Prescription,NeuroCalm Plus,Partner,Wallet,Delivered,8,44.41,0.1,319.75,137.58,182.17
ORD-000207,2025-06-28,CUST-1376,Clinic,North,United States,Chicago,Prescription,NeuroCalm Plus,Retail Store,Insurance,Delivered,2,51.45,0,102.9,43.37,59.53
ORD-000208,2025-08-25,CUST-1421,Hospital,South,United States,Austin,Prescription,GlucoBalance XR,Online,Wallet,Delivered,6,55.07,0.12,290.77,142.09,148.68
ORD-000209,2025-05-26,CUST-1660,Clinic,North,United States,New York,Devices,Digital Thermometer,Retail Store,Card,Returned,7,23.25,0.03,39.47,12.5,26.97
ORD-000210,2025-11-04,CUST-1245,Distributor,North,Canada,Toronto,Prescription,NeuroCalm Plus,Online,Wallet,Cancelled,7,57.85,0.05,0,0.0,0.0
ORD-000211,2025-06-05,CUST-1559,Hospital,Central,Mexico,Guadalajara,OTC,PainEase Tablets,Retail Store,Bank Transfer,Delivered,6,9.65,0.1,52.11,17.49,34.62
ORD-000212,2024-08-01,CUST-1785,Retail,North,Canada,Toronto,Wellness,Vitamin D3 Drops,Online,Wallet,Delivered,7,23.28,0.12,143.4,57.83,85.57
ORD-000213,2024-08-25,CUST-1159,Hospital,North,Canada,Toronto,OTC,DigestWell Caps,Retail Store,Insurance,Delivered,5,15.89,0.03,77.07,29.02,48.05
ORD-000214,2024-07-30,CUST-1626,Hospital,West,Canada,Vancouver,OTC,ColdAway Syrup,Sales Rep,Card,Delivered,4,14.45,0.08,53.18,17.97,35.21
ORD-000215,2025-10-22,CUST-1380,Clinic,North,United States,New York,Prescription,GlucoBalance XR,Partner,Bank Transfer,Delivered,6,57.89,0.12,305.66,138.13,167.53
ORD-000216,2024-08-05,CUST-1508,Retail,North,United States,New York,Wellness,Immunity Gummies,Retail Store,Wallet,Cancelled,5,22.12,0.1,0,0.0,0.0
ORD-000217,2026-01-09,CUST-1012,Retail,Central,Mexico,Guadalajara,OTC,ColdAway Syrup,Online,Bank Transfer,Delivered,2,14.11,0.1,25.4,8.42,16.98
ORD-000218,2025-12-19,CUST-1737,Retail,Central,United States,Denver,Prescription,NeuroCalm Plus,Sales Rep,Insurance,Delivered,7,44.29,0.03,300.73,133.51,167.21
ORD-000219,2025-01-15,CUST-1289,Hospital,West,United States,Seattle,Prescription,CardioRelief 10mg,Sales Rep,Insurance,Delivered,1,54.27,0,54.27,24.74,29.53
ORD-000220,2026-02-28,CUST-1791,Retail,North,United States,Chicago,Prescription,RespiraClear,Retail Store,Bank Transfer,Delivered,4,34.02,0.1,122.47,54.0,68.47
ORD-000221,2025-05-21,CUST-1385,Distributor,South,United States,Austin,Wellness,OmegaCare Softgels,Online,Insurance,Cancelled,1,30.1,0,0,0.0,0.0
ORD-000222,2026-05-30,CUST-1532,Distributor,Central,United States,Kansas City,Prescription,GlucoBalance XR,Sales Rep,Wallet,Delivered,9,45.13,0.03,393.98,196.94,197.04
ORD-000223,2026-03-15,CUST-1678,Retail,Central,Mexico,Guadalajara,Wellness,Immunity Gummies,Online,Bank Transfer,Delivered,7,16.41,0.1,103.38,35.57,67.81
ORD-000224,2025-09-07,CUST-1788,Clinic,West,United States,San Diego,Prescription,NeuroCalm Plus,Partner,Card,Delivered,5,47.23,0.03,229.07,97.08,131.99
ORD-000225,2024-12-30,CUST-1092,Retail,Central,United States,Kansas City,Prescription,GlucoBalance XR,Online,Bank Transfer,Delivered,8,53.49,0.05,406.52,201.84,204.68
ORD-000226,2026-05-30,CUST-1693,Clinic,North,United States,New York,Wellness,Immunity Gummies,Online,Insurance,Delivered,4,23.44,0.08,86.26,31.98,54.27
ORD-000227,2025-02-11,CUST-1063,Distributor,North,United States,Chicago,Prescription,GlucoBalance XR,Retail Store,Bank Transfer,Cancelled,4,57.03,0.03,0,0.0,0.0
ORD-000228,2026-01-22,CUST-1066,Clinic,West,Canada,Vancouver,Prescription,RespiraClear,Retail Store,Bank Transfer,Cancelled,5,43.92,0,0,0.0,0.0
ORD-000229,2024-10-04,CUST-1587,Distributor,South,United States,Austin,Devices,Nebulizer Kit,Partner,Wallet,Delivered,2,63.43,0,126.86,51.65,75.21
ORD-000230,2025-01-06,CUST-1035,Retail,Central,United States,Denver,Wellness,Protein Plus Sachets,Retail Store,Bank Transfer,Delivered,3,33.66,0.08,92.9,43.38,49.52
ORD-000231,2024-10-19,CUST-1556,Hospital,Central,Mexico,Guadalajara,Wellness,Protein Plus Sachets,Online,Card,Returned,7,29.46,0.1,46.4,19.6,26.8
ORD-000232,2025-10-28,CUST-1611,Clinic,Central,Mexico,Guadalajara,Devices,BP Monitor,Online,Bank Transfer,Cancelled,6,64.67,0.03,0,0.0,0.0
ORD-000233,2024-11-11,CUST-1754,Hospital,North,United States,Chicago,Prescription,NeuroCalm Plus,Partner,Card,Delivered,2,51.2,0.03,99.33,43.03,56.3
ORD-000234,2024-11-28,CUST-1605,Distributor,Central,United States,Kansas City,Wellness,OmegaCare Softgels,Sales Rep,Card,Delivered,8,29.79,0.12,209.72,90.87,118.85
ORD-000235,2025-12-08,CUST-1238,Distributor,South,Mexico,Monterrey,Wellness,Immunity Gummies,Partner,Bank Transfer,Returned,10,19.68,0,49.2,17.01,32.19
ORD-000236,2025-05-15,CUST-1151,Distributor,North,United States,Chicago,Prescription,RespiraClear,Online,Bank Transfer,Delivered,6,37.82,0.05,215.57,82.16,133.42
ORD-000237,2024-09-12,CUST-1749,Clinic,North,United States,Chicago,Wellness,Immunity Gummies,Retail Store,Wallet,Cancelled,6,20.02,0.03,0,0.0,0.0
ORD-000238,2025-06-01,CUST-1751,Clinic,West,United States,Seattle,Wellness,Protein Plus Sachets,Retail Store,Insurance,Cancelled,4,39.41,0.03,0,0.0,0.0
ORD-000239,2025-01-13,CUST-1079,Retail,Central,Mexico,Guadalajara,Prescription,CardioRelief 10mg,Retail Store,Bank Transfer,Cancelled,2,45.37,0.03,0,0.0,0.0
ORD-000240,2025-09-01,CUST-1358,Distributor,South,Mexico,Monterrey,OTC,AllerFree Spray,Online,Insurance,Delivered,1,17.05,0.03,16.54,6.48,10.06
ORD-000241,2025-07-29,CUST-1103,Hospital,North,United States,Chicago,Wellness,Vitamin D3 Drops,Retail Store,Wallet,Delivered,8,25.41,0.05,193.12,75.87,117.25
ORD-000242,2024-06-21,CUST-1174,Retail,South,United States,Miami,Wellness,OmegaCare Softgels,Partner,Wallet,Delivered,6,25.54,0,153.24,59.98,93.26
ORD-000243,2026-05-23,CUST-1444,Hospital,North,United States,Chicago,Prescription,CardioRelief 10mg,Retail Store,Bank Transfer,Returned,1,41.36,0.12,9.1,3.7,5.4
ORD-000244,2025-02-27,CUST-1585,Retail,South,United States,Austin,Prescription,NeuroCalm Plus,Retail Store,Wallet,Cancelled,5,42.01,0,0,0.0,0.0
ORD-000245,2025-10-05,CUST-1298,Retail,North,United States,Chicago,Prescription,NeuroCalm Plus,Partner,Card,Cancelled,4,43.92,0.03,0,0.0,0.0
ORD-000246,2024-09-02,CUST-1456,Hospital,West,United States,San Diego,OTC,ColdAway Syrup,Sales Rep,Card,Delivered,7,14.84,0.08,95.57,33.69,61.88
ORD-000247,2026-05-15,CUST-1423,Clinic,West,United States,Seattle,Prescription,RespiraClear,Retail Store,Bank Transfer,Delivered,2,31.99,0.05,60.78,26.15,34.63
ORD-000248,2025-01-28,CUST-1731,Clinic,Central,Mexico,Guadalajara,OTC,DigestWell Caps,Sales Rep,Card,Cancelled,8,16.42,0.08,0,0.0,0.0
ORD-000249,2024-12-15,CUST-1445,Retail,North,United States,Chicago,OTC,PainEase Tablets,Sales Rep,Bank Transfer,Delivered,3,12.12,0,36.36,13.33,23.03
ORD-000250,2024-08-29,CUST-1282,Distributor,West,United States,San Diego,Devices,Pulse Oximeter,Sales Rep,Wallet,Delivered,13,57.03,0.1,667.25,259.48,407.78
ORD-000251,2026-01-18,CUST-1292,Retail,Central,United States,Denver,Devices,Digital Thermometer,Online,Insurance,Cancelled,2,26.2,0.1,0,0.0,0.0
ORD-000252,2024-11-24,CUST-1710,Hospital,Central,Mexico,Guadalajara,Devices,BP Monitor,Retail Store,Wallet,Delivered,5,72.7,0.1,327.15,153.11,174.04
ORD-000253,2024-06-21,CUST-1503,Clinic,South,United States,Austin,Prescription,NeuroCalm Plus,Sales Rep,Card,Delivered,6,47.62,0.05,271.43,118.45,152.98
ORD-000254,2025-03-03,CUST-1216,Distributor,South,United States,Miami,Devices,Pulse Oximeter,Retail Store,Wallet,Delivered,14,50.48,0,706.72,268.57,438.15
ORD-000255,2025-07-19,CUST-1029,Clinic,North,Canada,Toronto,Wellness,Immunity Gummies,Online,Bank Transfer,Cancelled,3,22.47,0.1,0,0.0,0.0
ORD-000256,2026-05-23,CUST-1650,Retail,North,United States,New York,Prescription,GlucoBalance XR,Online,Card,Delivered,4,54.39,0.08,200.16,94.15,106.01
ORD-000257,2026-01-22,CUST-1705,Hospital,West,United States,San Diego,Wellness,OmegaCare Softgels,Online,Card,Returned,6,33.4,0.05,47.59,20.79,26.81
ORD-000258,2025-01-13,CUST-1525,Distributor,North,United States,New York,Prescription,RespiraClear,Partner,Card,Delivered,8,40.1,0.05,304.76,127.98,176.78
ORD-000259,2025-01-16,CUST-1726,Clinic,Central,United States,Denver,Devices,Digital Thermometer,Retail Store,Insurance,Delivered,5,24.37,0.05,115.76,39.5,76.26
ORD-000260,2026-03-01,CUST-1678,Retail,West,United States,San Diego,OTC,DigestWell Caps,Retail Store,Insurance,Cancelled,7,18.75,0,0,0.0,0.0
ORD-000261,2026-03-18,CUST-1667,Retail,West,Canada,Vancouver,OTC,AllerFree Spray,Online,Insurance,Delivered,6,22.49,0.05,128.19,49.93,78.26
ORD-000262,2024-06-27,CUST-1414,Retail,North,Canada,Toronto,Prescription,GlucoBalance XR,Online,Wallet,Delivered,8,64.55,0.05,490.58,245.58,245.0
ORD-000263,2026-04-19,CUST-1571,Clinic,West,Canada,Vancouver,Wellness,OmegaCare Softgels,Partner,Bank Transfer,Returned,6,31.05,0.03,45.18,20.01,25.17
ORD-000264,2026-04-28,CUST-1762,Retail,South,Mexico,Monterrey,Prescription,RespiraClear,Partner,Insurance,Delivered,6,32.31,0.03,188.04,75.31,112.73
ORD-000265,2025-09-25,CUST-1635,Hospital,West,United States,San Diego,OTC,AllerFree Spray,Retail Store,Card,Delivered,1,22.51,0.1,20.26,7.8,12.46
ORD-000266,2024-11-02,CUST-1583,Retail,North,Canada,Toronto,OTC,PainEase Tablets,Online,Wallet,Delivered,3,15.28,0.05,43.55,14.59,28.96
ORD-000267,2026-03-12,CUST-1792,Retail,North,United States,Chicago,Prescription,GlucoBalance XR,Sales Rep,Bank Transfer,Delivered,1,50.61,0.05,48.08,21.55,26.53
ORD-000268,2025-07-19,CUST-1546,Retail,Central,United States,Denver,OTC,PainEase Tablets,Retail Store,Bank Transfer,Returned,7,11.8,0.08,19.0,5.95,13.05
ORD-000269,2025-01-18,CUST-1602,Retail,West,Canada,Vancouver,Wellness,Vitamin D3 Drops,Partner,Insurance,Delivered,6,25.76,0,154.56,59.16,95.4
ORD-000270,2025-05-12,CUST-1501,Hospital,West,United States,San Diego,Prescription,CardioRelief 10mg,Retail Store,Insurance,Cancelled,7,47.75,0.03,0,0.0,0.0
ORD-000271,2025-01-03,CUST-1728,Retail,Central,United States,Denver,Wellness,OmegaCare Softgels,Partner,Card,Delivered,1,29.77,0.03,28.88,11.4,17.48
ORD-000272,2024-07-20,CUST-1258,Distributor,North,Canada,Toronto,OTC,AllerFree Spray,Retail Store,Wallet,Delivered,4,19.52,0.08,71.83,25.65,46.18
ORD-000273,2025-03-04,CUST-1632,Hospital,North,United States,Chicago,Wellness,OmegaCare Softgels,Online,Card,Cancelled,3,29.3,0,0,0.0,0.0
ORD-000274,2024-12-24,CUST-1561,Hospital,Central,United States,Denver,Prescription,CardioRelief 10mg,Partner,Wallet,Cancelled,6,43.04,0.05,0,0.0,0.0
ORD-000275,2026-01-09,CUST-1076,Retail,West,United States,Seattle,Devices,Nebulizer Kit,Partner,Card,Delivered,8,67.02,0,536.16,240.86,295.3
ORD-000276,2024-07-11,CUST-1756,Retail,Central,United States,Kansas City,Devices,Pulse Oximeter,Online,Card,Delivered,5,45.6,0.12,200.64,77.85,122.79
ORD-000277,2025-08-23,CUST-1350,Clinic,North,United States,New York,Prescription,CardioRelief 10mg,Online,Bank Transfer,Delivered,5,45.95,0,229.75,96.78,132.97
ORD-000278,2025-08-06,CUST-1163,Clinic,Central,United States,Kansas City,Prescription,RespiraClear,Partner,Card,Returned,3,27.05,0.12,17.85,7.58,10.27
ORD-000279,2024-06-30,CUST-1421,Hospital,Central,United States,Denver,OTC,DigestWell Caps,Partner,Wallet,Cancelled,3,15.35,0.08,0,0.0,0.0
ORD-000280,2025-12-31,CUST-1531,Clinic,West,United States,Seattle,Prescription,NeuroCalm Plus,Partner,Card,Cancelled,4,63.17,0.12,0,0.0,0.0
ORD-000281,2025-12-24,CUST-1480,Clinic,Central,United States,Kansas City,OTC,PainEase Tablets,Retail Store,Wallet,Delivered,1,10.46,0.03,10.15,3.45,6.69
ORD-000282,2025-11-02,CUST-1240,Retail,Central,United States,Kansas City,Devices,Digital Thermometer,Sales Rep,Card,Delivered,4,24.03,0.08,88.43,28.73,59.7
ORD-000283,2026-04-01,CUST-1562,Hospital,North,United States,Chicago,OTC,DigestWell Caps,Online,Card,Returned,1,16.0,0.08,3.68,1.19,2.49
ORD-000284,2024-07-26,CUST-1634,Clinic,South,Mexico,Monterrey,Wellness,Immunity Gummies,Sales Rep,Wallet,Delivered,4,20.69,0.05,78.62,29.37,49.25
ORD-000285,2025-05-16,CUST-1382,Retail,Central,United States,Denver,Wellness,Immunity Gummies,Retail Store,Card,Delivered,6,19.78,0.05,112.75,42.03,70.71
ORD-000286,2024-09-18,CUST-1402,Clinic,Central,United States,Denver,Prescription,GlucoBalance XR,Partner,Bank Transfer,Returned,5,51.46,0.03,62.4,27.55,34.85
ORD-000287,2024-10-05,CUST-1137,Clinic,West,United States,Seattle,OTC,PainEase Tablets,Online,Wallet,Cancelled,8,12.5,0.1,0,0.0,0.0
ORD-000288,2026-05-10,CUST-1673,Hospital,Central,Mexico,Guadalajara,Prescription,CardioRelief 10mg,Retail Store,Insurance,Delivered,3,38.67,0.03,112.53,45.32,67.21
ORD-000289,2025-07-13,CUST-1141,Distributor,Central,Mexico,Guadalajara,OTC,DigestWell Caps,Partner,Wallet,Delivered,11,17.19,0.08,173.96,63.86,110.11
ORD-000290,2024-12-23,CUST-1688,Clinic,West,Canada,Vancouver,Wellness,Immunity Gummies,Retail Store,Bank Transfer,Delivered,4,25.17,0.05,95.65,36.45,59.2
ORD-000291,2026-01-18,CUST-1432,Retail,West,Canada,Vancouver,Devices,Pulse Oximeter,Online,Card,Returned,7,65.68,0.1,103.45,39.96,63.48
ORD-000292,2024-11-12,CUST-1707,Retail,Central,United States,Denver,OTC,ColdAway Syrup,Online,Insurance,Delivered,5,15.78,0.03,76.53,29.05,47.49
ORD-000293,2025-01-16,CUST-1680,Retail,West,United States,San Diego,Prescription,CardioRelief 10mg,Sales Rep,Card,Cancelled,7,45.73,0.12,0,0.0,0.0
ORD-000294,2025-02-13,CUST-1648,Retail,Central,Mexico,Guadalajara,Devices,Nebulizer Kit,Retail Store,Insurance,Delivered,4,56.53,0.08,208.03,94.18,113.85
ORD-000295,2024-12-09,CUST-1438,Hospital,South,United States,Miami,Wellness,OmegaCare Softgels,Sales Rep,Insurance,Delivered,3,32.12,0,96.36,39.68,56.68
ORD-000296,2026-05-28,CUST-1792,Clinic,South,Mexico,Monterrey,OTC,PainEase Tablets,Online,Insurance,Returned,3,9.81,0.05,6.99,2.41,4.58
ORD-000297,2025-11-16,CUST-1549,Retail,North,Canada,Toronto,OTC,AllerFree Spray,Online,Wallet,Delivered,2,23.88,0.03,46.33,17.37,28.96
ORD-000298,2026-02-24,CUST-1684,Retail,South,Mexico,Monterrey,Prescription,GlucoBalance XR,Online,Insurance,Delivered,8,58.56,0.12,412.26,178.54,233.73
ORD-000299,2025-07-01,CUST-1529,Distributor,North,Canada,Toronto,OTC,PainEase Tablets,Retail Store,Insurance,Delivered,9,12.3,0.05,105.16,33.04,72.13
ORD-000300,2025-11-09,CUST-1791,Retail,Central,United States,Denver,OTC,DigestWell Caps,Retail Store,Card,Delivered,2,19.15,0.03,37.15,13.98,23.17
ORD-000301,2026-05-21,CUST-1157,Hospital,South,Mexico,Monterrey,Wellness,OmegaCare Softgels,Online,Card,Cancelled,7,28.09,0,0,0.0,0.0
